[pods] 2022/02/02 12:58:06.598575 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 12:58:06.598581 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 12:58:31.990798 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 12:58:31.990956 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 12:58:31.990972 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 12:58:31.990984 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.990996 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991007 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991020 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991031 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991117 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 12:58:31.991144 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 12:58:31.991157 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 12:58:31.991168 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 12:58:31.991179 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 12:58:31.991190 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 12:58:31.991201 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 12:58:31.991227 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991242 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 12:58:31.991253 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 12:58:31.991264 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 12:58:31.991275 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 12:58:31.991285 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 12:58:31.991296 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 12:58:31.991320 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 12:58:31.991328 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 12:58:31.991336 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 12:58:31.991344 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 12:58:31.991351 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 12:58:31.991359 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 12:58:31.991367 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:18:21.780535 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:18:21.780995 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:18:21.781017 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:18:21.781031 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781042 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781057 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781071 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781082 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781263 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:18:21.781276 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:18:21.781287 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:18:21.781297 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:18:21.781316 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:18:21.781327 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:18:21.781338 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:18:21.781382 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781394 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:18:21.781405 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:18:21.781416 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:18:21.781426 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:18:21.781437 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:18:21.781462 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:18:21.781495 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:18:21.781505 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:18:21.781513 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:18:21.781521 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:18:21.781529 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:18:21.781537 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:18:21.781544 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:24:43.690862 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:24:43.691839 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:24:43.691874 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:24:43.691888 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.691901 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.691912 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.691930 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.691942 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.692216 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:24:43.692256 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:24:43.692271 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:24:43.692286 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:24:43.692300 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:24:43.692313 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:24:43.692325 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:24:43.692338 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.692352 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:24:43.692366 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:24:43.692378 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:24:43.692391 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:24:43.692424 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:24:43.692437 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:24:43.692446 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:24:43.692456 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:24:43.692467 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:24:43.692477 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:24:43.692486 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:24:43.692494 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:24:43.692502 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:27:35.883784 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:27:35.884663 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:27:35.884685 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:27:35.884699 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.884711 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.884723 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.884737 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.884748 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.884941 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:27:35.884968 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:27:35.884982 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:27:35.884994 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:27:35.885005 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:27:35.885017 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:27:35.885028 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:27:35.885039 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.885050 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:27:35.885062 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:27:35.885073 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:27:35.885099 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:27:35.885108 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:27:35.885116 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:27:35.885125 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:27:35.885133 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:27:35.885141 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:27:35.885149 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:27:35.885157 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:27:35.885165 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:27:35.885172 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:30:37.776980 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:30:37.777832 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:30:37.777855 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:30:37.777870 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.777882 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.777894 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.777906 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.777918 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.778210 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:30:37.778223 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:30:37.778238 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:30:37.778250 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:30:37.778261 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:30:37.778272 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:30:37.778283 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:30:37.778430 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.778459 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:30:37.778474 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:30:37.778488 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:30:37.778500 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:30:37.778512 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:30:37.778523 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:30:37.778595 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:30:37.778608 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:30:37.778619 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:30:37.778630 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:30:37.778641 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:30:37.778652 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:30:37.778665 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:30:49.835333 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:30:49.835803 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:30:49.835822 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:30:49.835835 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.835847 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.835859 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.835872 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.835883 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.835926 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:30:49.835939 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:30:49.835950 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:30:49.835961 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:30:49.835972 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:30:49.835986 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:30:49.835997 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:30:49.836166 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.836196 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:30:49.836213 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:30:49.836226 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:30:49.836236 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:30:49.836247 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:30:49.836258 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:30:49.836268 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:30:49.836279 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:30:49.836289 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:30:49.836300 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:30:49.836310 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:30:49.836321 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:30:49.836331 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:31:06.642048 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:31:06.642498 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:31:06.642523 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:31:06.642538 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642551 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642563 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642581 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642598 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642610 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:31:06.642622 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
